t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,u_1,u_2,u_3,u_4,comm_t,comm_id,comm_type
1.011882590187115127,-6.148044519020824161,2.515382868952643403,0.9345177941709165159,0.9620893680363733491,0.01245807419809146811,0.2722744866835573041,-0.009769724374563396388,10.73180845148762685,-1.979787331212645718,0.355349789274620409,-0.05793086785160583146,0.02915276541918723069,-0.1603604803355228592,10.71978206242204301,-0.5996244594192899902,7.391868998504820709,5,5,5,5,0.00399301,7,2
1.015875601414559126,-6.105106822820937751,2.507472788162664834,0.9359974757191735772,0.962071769585555403,0.01226020774567390149,0.2723356092067899525,-0.01004553358565440056,10.77461695707694389,-1.982172247973189139,0.3857851183047102395,-0.05791885347483004265,0.02917693606530512643,-0.1603603836728576537,10.72193413068824697,-0.5949214440214323218,7.390706377236416991,5,5,5,5,0.00399301,7,2
1.019868612642003125,-6.061998174611918699,2.499553221859325713,0.9375986765992584404,0.9620540429578952057,0.0120623634548498674,0.272396745427512299,-0.01032134735649332773,10.81743406284569176,-1.98453839059329562,0.4162157973096921593,-0.05790682914931213898,0.02920110168146674776,-0.1603602869501647155,10.72408967795099244,-0.5902209603971962926,7.389539916822196908,5,5,5,5,0.00399301,7,2
1.023861623869447124,-6.018718540025425945,2.491624244987781456,0.9393213782129664624,0.9620361881599062137,0.01186454138114725713,0.2724578953211394539,-0.01059716567061784985,10.86025978268046543,-1.986885769193468487,0.4466418109625392985,-0.0578947948771415602,0.02922526226351817441,-0.1603601901675105745,10.72624870166623623,-0.5855230141072813588,7.388369618628048308,5,5,5,5,0.00399301,7,2
1.027854635096891123,-5.975267884637689875,2.483685932452731393,0.9411655619009026141,0.9620182051981271965,0.01166674158007806154,0.2725190588630601041,-0.01087298851156195609,10.90309413045769205,-1.989214393916409085,0.4770631439416878616,-0.05788275066040945299,0.02924941780730638125,-0.1603600933249618166,10.7284111992858282,-0.5808276107093874874,7.387195484024388747,5,5,5,5,0.00399301,7,2
1.031847646324335122,-5.931646173969552294,2.475738359118330845,0.9431312089425039069,0.9620000940791226807,0.0114689641071383467,0.2725802360286365689,-0.01114881586285594584,10.94593712004361663,-1.99152427492700479,0.5074797809310551688,-0.05787069650120868491,0.0292735683086792417,-0.1603599964225850827,10.73057716825750951,-0.5761347557582089385,7.386017514386161054,5,5,5,5,0.00399301,7,2
1.03584065755177912,-5.887853373486506392,2.467781599808103188,0.9452183005560609308,0.9619818548094827282,0.01127120901780823137,0.2726414267932047997,-0.01142464770802642006,10.98878876529428616,-1.993815422412317018,0.5378917066200576969,-0.05785863240163383048,0.02929771376348552434,-0.160359899460447014,10.73274660602493213,-0.5714444548054276041,7.38483571109283421,5,5,5,5,0.00399301,7,2
1.039833668779223119,-5.843889448598739378,2.459815729304849263,0.947426817898739948,0.961963487395822936,0.0110734763675518575,0.2727026311320744356,-0.01170048403059627609,11.03164908005552824,-1.996087846581569014,0.5682989057036292868,-0.0578465583637811781,0.02932185416757489282,-0.160359802438614335,10.73491951002764822,-0.5667567133997067907,7.383650075528392698,5,5,5,5,0.00399301,7,2
1.043826680006667118,-5.799754364661171557,2.451840822350560778,0.9497567420666048754,0.9619449918447844361,0.01087576621181736945,0.2727638490205286925,-0.01197632481408470069,11.0745180781629422,-1.998341557666133861,0.5987013628822390743,-0.05783447438974873012,0.0293459895167979129,-0.1603597053571537701,10.73709587770111362,-0.5620715370866837812,7.382460609081358704,5,5,5,5,0.00399301,7,2
1.047819691234111117,-5.755448086973498079,2.443856953646331043,0.9522080540946397109,0.9619263681630341178,0.01067807860603688618,0.2728250804338244739,-0.01225217004200716657,11.11739577344187602,-2.000576565919522043,0.6290990628619094194,-0.05782238048163620275,0.02937011980700604888,-0.1603596082161321268,10.7392757064766986,-0.5573889314089643943,7.381267313144748599,5,5,5,5,0.00399301,7,2
1.051812702461555116,-5.710970580780230677,2.435864197852267043,0.9547807349567702939,0.9619076163572641835,0.01048041360562647871,0.2728863253471923711,-0.01252801969787542373,11.16028217970741387,-2.002792881617370124,0.6594919903542342254,-0.05781027664154501228,0.02939424503405166367,-0.1603595110156162129,10.74145899378168068,-0.5527089019061156572,7.380070189116120893,5,5,5,5,0.00399301,7,2
1.055805713688999115,-5.666321811270736752,2.427862629587401067,0.9574747655658870649,0.9618887364341925927,0.01028277126598614415,0.2729475837358367185,-0.01280387376519749251,11.20317731076436019,-2.004990515057428091,0.6898801300763968136,-0.05779816287157830274,0.02941836519378802223,-0.1603594137556729193,10.74364573703925885,-0.5480314541146595886,7.378869238397535391,5,5,5,5,0.00399301,7,2
1.059798724916443113,-5.621501743579282895,2.419852323429601437,0.9602901267738671587,0.961869728400562729,0.01008515164249977961,0.2730088555749354828,-0.0130797322274776584,11.24608118040722182,-2.007169476559547139,0.7202634667511880195,-0.05778603917384091126,0.02944248028206928464,-0.160359316436369137,10.7458359336685465,-0.5433565935680667591,7.377664462395571832,5,5,5,5,0.00399301,7,2
